Student_ID,inactivity_score,poor_performance_score,inconsistent_engagement_score,study_hours_per_week,attendance_rate,previous_failures,dropout
4155,69,2,56,33,72,3,1
4156,55,61,98,35,64,1,0
4157,75,63,45,8,75,0,1
4158,50,44,21,14,85,0,0
4159,36,81,86,19,59,3,1
4160,16,57,39,7,95,5,0
4161,57,19,44,27,53,2,0
4162,86,57,54,18,69,3,1
4163,89,88,50,15,62,1,0
4164,28,56,85,10,90,3,1
4165,32,76,4,7,91,5,1
4166,59,67,94,32,62,5,0
4167,90,77,12,9,66,3,1
4168,88,96,27,17,86,0,1
4169,54,91,83,34,95,3,1
4170,9,51,96,2,63,4,0
4171,46,36,79,39,93,4,1
4172,22,7,61,26,56,2,0
4173,84,43,92,27,84,1,0
4174,20,97,86,5,63,1,0
4175,12,4,23,13,51,0,0
4176,100,68,97,6,65,1,0
4177,32,30,6,9,97,2,0
4178,23,44,37,14,51,4,0
4179,10,8,36,30,72,0,0
4180,16,31,67,28,80,5,0
4181,67,32,97,16,80,4,0
4182,46,66,41,28,61,2,0
4183,24,29,85,14,76,0,1
4184,93,75,4,25,61,3,0
4185,72,28,63,11,58,1,0
4186,20,2,49,24,73,2,0
4187,83,89,86,40,50,0,0
4188,82,56,14,4,94,4,1
4189,82,29,94,3,89,0,1
4190,11,8,72,40,87,3,0
4191,36,25,52,30,64,2,0
4192,41,1,24,2,71,0,0
4193,16,61,88,2,66,5,1
4194,100,2,84,25,89,2,0
4195,47,45,8,16,90,2,0
4196,27,67,37,9,60,4,1
4197,40,24,21,1,52,1,1
4198,98,50,86,23,66,5,1
4199,46,12,48,10,58,3,1
4200,17,43,67,23,57,0,0
4201,77,34,92,34,79,1,0
4202,98,54,14,22,88,4,0
4203,70,86,64,31,75,1,0
4204,12,8,53,22,65,2,1
4205,81,1,29,33,93,2,1
4206,100,60,92,40,79,3,1
4207,12,40,19,18,98,5,1
4208,99,43,32,1,92,0,1
4209,30,63,99,1,63,0,0
4210,1,30,85,14,80,4,0
4211,15,46,76,20,62,3,0
4212,8,1,6,34,74,0,0
4213,72,95,7,4,100,5,1
4214,37,81,27,26,74,2,0
4215,74,76,44,23,67,3,1
4216,53,68,72,6,68,1,0
4217,55,57,88,5,61,3,1
4218,85,43,79,32,60,3,1
4219,96,73,73,16,94,5,1
4220,99,55,10,29,69,5,0
4221,86,42,30,7,58,0,0
4222,44,88,11,39,85,4,0
4223,33,33,94,6,98,4,0
4224,8,100,77,5,65,5,1
4225,87,29,50,3,72,0,0
4226,7,70,43,0,61,0,0
4227,6,69,95,14,98,0,0
4228,35,54,49,30,66,5,1
4229,17,66,16,24,51,4,0
4230,2,12,34,32,56,0,0
4231,27,2,0,34,83,5,1
4232,69,25,28,4,68,1,0
4233,43,56,50,4,96,1,0
4234,20,23,63,35,94,2,0
4235,27,52,3,16,99,1,0
4236,53,69,86,13,96,3,0
4237,53,42,27,28,71,2,0
4238,64,59,15,7,62,1,0
4239,99,57,62,33,65,3,0
4240,20,48,75,39,82,1,0
4241,98,41,52,0,70,5,0
4242,12,75,84,28,84,3,1
4243,56,99,16,35,65,0,0
4244,48,65,39,36,98,5,1
4245,53,10,12,28,74,3,0
4246,9,97,51,4,90,5,1
4247,52,89,57,31,50,0,0
4248,43,17,95,23,84,3,1
4249,46,84,36,18,59,3,1
4250,52,99,78,11,52,5,0
4251,73,51,75,0,54,1,0
4252,45,45,60,6,52,3,1
4253,12,43,78,16,89,1,0
4254,36,21,33,33,84,3,0
4255,23,52,69,6,85,4,1
4256,1,58,16,16,65,2,0
4257,85,93,19,2,92,1,1
4258,80,29,72,28,94,1,0
4259,99,7,58,21,67,0,0
4260,13,97,68,37,62,4,0
4261,9,56,86,28,99,0,1
4262,34,72,32,4,93,4,0
4263,24,19,77,29,81,4,1
4264,2,24,16,22,59,5,0
4265,16,18,56,20,58,5,1
4266,11,4,82,25,55,5,0
4267,53,74,96,20,59,3,1
4268,23,78,0,19,68,0,0
4269,28,71,12,22,99,2,0
4270,42,82,26,3,93,4,0
4271,24,86,69,20,65,4,1
4272,99,26,58,20,67,1,0
4273,59,39,5,0,67,3,1
4274,89,95,96,14,98,2,1
4275,64,25,93,16,90,5,1
4276,83,26,98,13,82,4,0
4277,27,61,22,18,51,1,1
4278,15,82,9,33,83,0,1
4279,46,49,50,5,79,4,1
4280,80,41,18,5,83,1,0
4281,91,28,50,4,71,0,0
4282,57,38,91,6,66,3,0
4283,75,59,86,32,88,5,1
4284,26,40,67,12,77,0,1
4285,52,32,83,0,65,4,1
4286,41,82,82,12,54,2,0
4287,58,100,41,26,96,0,0
4288,46,82,90,6,80,2,1
4289,93,96,56,2,96,2,0
4290,33,15,97,24,56,0,0
4291,36,22,67,32,74,3,0
4292,5,6,37,39,82,0,0
4293,6,25,61,16,53,1,0
4294,95,95,6,13,87,5,0
4295,95,11,70,36,53,2,0
4296,24,71,49,22,89,5,1
4297,32,4,51,23,99,4,0
4298,54,91,25,28,82,2,1
4299,57,68,25,37,63,4,0
4300,6,48,18,26,88,1,0
4301,56,25,8,37,77,1,0
4302,11,4,60,39,84,5,1
4303,15,21,19,22,55,1,1
4304,79,78,49,30,84,0,1
4305,42,12,79,35,55,2,1
4306,99,27,80,16,74,4,1
4307,76,32,21,36,91,5,1
4308,6,22,12,2,77,5,0
4309,99,96,11,35,67,1,1
4310,50,17,9,4,54,1,0
4311,72,29,64,14,99,4,0
4312,31,25,95,5,54,2,0
4313,74,15,29,9,65,2,0
4314,7,76,7,31,62,5,0
4315,96,38,20,22,63,4,0
4316,86,32,21,16,76,5,1
4317,88,25,17,19,86,3,0
4318,71,47,65,40,92,2,0
4319,44,64,47,14,54,4,1
4320,85,37,43,21,71,4,0
4321,58,1,8,5,96,5,1
4322,3,5,66,3,83,1,0
4323,66,45,53,22,98,4,1
4324,28,49,25,18,62,5,0
4325,28,37,84,30,53,0,0
4326,97,87,93,2,57,1,0
4327,97,17,91,27,71,1,0
4328,27,26,99,2,74,2,0
4329,76,40,25,13,92,3,1
4330,78,71,33,17,58,2,0
4331,86,91,7,26,98,0,0
4332,43,73,9,9,63,5,1
4333,89,16,47,14,72,1,0
4334,3,61,54,18,51,1,0
4335,89,28,53,8,52,4,0
4336,8,57,77,3,62,3,0
4337,4,69,39,14,92,3,1
4338,55,77,14,7,74,4,1
4339,95,21,80,0,57,0,0
4340,83,5,17,6,89,3,1
4341,49,25,95,30,59,1,1
4342,74,38,22,17,55,0,1
4343,14,11,61,11,65,2,1
4344,31,98,45,29,53,2,1
4345,27,13,86,32,59,0,1
4346,21,21,98,6,85,1,1
4347,16,50,38,27,77,2,0
4348,58,22,14,2,61,5,1
4349,89,47,52,5,62,1,1
4350,70,70,87,30,63,4,0
4351,56,49,63,37,70,3,0
4352,25,88,62,14,57,0,1
4353,24,12,91,6,59,3,0
4354,9,84,79,29,81,4,1
4355,44,9,15,26,83,2,1
4356,82,54,69,16,71,5,0
4357,10,8,65,17,88,1,0
4358,76,78,12,21,62,1,0
4359,52,51,46,25,55,4,0
4360,71,1,8,26,78,0,0
4361,67,24,62,39,92,3,1
4362,94,12,33,23,55,5,1
4363,27,97,80,7,97,2,1
4364,74,50,90,20,89,0,0
4365,64,57,28,28,96,5,1
4366,48,33,36,20,99,5,0
4367,46,34,42,2,76,4,1
4368,51,2,85,30,90,4,0
4369,87,58,63,26,65,1,0
4370,53,69,23,26,62,2,0
4371,59,47,70,8,96,0,1
4372,56,63,33,32,80,1,0
4373,46,18,47,32,99,2,0
4374,30,66,11,25,62,3,1
4375,45,81,22,27,88,3,1
4376,25,72,78,30,58,1,0
4377,4,75,96,0,57,0,0
4378,83,4,12,19,57,2,1
4379,51,66,86,11,65,3,1
4380,74,10,95,16,98,3,0
4381,53,93,44,14,58,0,1
4382,32,67,98,33,76,1,0
4383,49,68,64,15,96,4,1
4384,37,0,46,3,68,5,1
4385,26,90,57,7,87,2,1
4386,97,91,4,33,82,3,1
4387,14,62,76,24,76,5,0
4388,95,28,4,14,80,5,1
4389,60,81,59,27,71,4,0
4390,20,11,95,8,88,5,1
4391,45,76,20,1,66,0,1
4392,68,40,23,16,95,1,0
4393,5,1,17,9,71,2,0
4394,37,36,20,8,71,0,0
4395,61,44,53,30,73,1,0
4396,85,79,9,1,62,0,1
4397,61,47,23,23,97,3,0
4398,81,23,84,18,94,3,1
4399,77,98,88,16,95,4,1
4400,73,21,59,9,97,0,0
4401,45,99,56,27,97,5,1
4402,12,10,22,37,70,3,0
4403,94,57,21,27,83,1,0
4404,93,45,67,0,87,4,1
4405,2,28,33,2,78,5,1
4406,93,34,69,14,78,2,0
4407,5,14,27,9,63,0,0
4408,92,59,94,20,78,3,1
4409,7,94,98,36,63,5,1
4410,43,41,38,14,97,1,0
4411,32,42,41,22,73,0,1
4412,80,79,22,13,82,1,1
4413,74,73,69,14,81,4,1
4414,76,48,79,9,96,3,1
4415,49,63,1,8,78,3,0
4416,10,31,23,38,98,4,0
4417,94,63,16,4,100,1,0
4418,27,1,64,24,51,0,0
4419,69,23,69,25,72,1,1
4420,40,86,68,7,55,0,0
4421,15,65,59,21,72,5,0
4422,67,37,49,24,73,4,0
4423,98,30,92,11,75,2,0
4424,47,25,11,8,82,0,0
4425,55,28,46,9,52,3,0
4426,63,66,66,9,68,5,1
4427,58,77,64,8,84,3,0
4428,89,24,26,25,52,5,0
4429,61,47,47,34,87,3,1
4430,75,64,87,26,61,1,1
4431,10,52,61,30,70,1,1
4432,100,66,43,18,67,1,0
4433,88,89,18,37,72,5,1
4434,17,17,58,5,55,5,0
4435,18,8,7,14,86,3,0
4436,86,37,54,28,51,0,0
4437,54,86,46,4,88,5,1
4438,81,20,1,13,71,3,0
4439,25,64,93,1,75,0,0
4440,5,20,93,22,52,1,0
4441,3,26,38,18,81,5,0
4442,28,69,44,23,55,2,1
4443,58,43,31,19,51,1,1
4444,97,99,64,26,76,4,0
4445,16,27,37,23,92,0,0
4446,42,44,76,16,77,2,1
4447,79,16,10,24,80,1,0
4448,65,39,9,30,64,5,0
4449,33,2,58,27,79,2,0
4450,7,75,89,27,97,3,1
4451,12,75,54,21,72,0,0
4452,7,65,19,4,99,4,1
4453,93,45,80,7,69,3,1
4454,95,85,16,37,74,2,1
4455,99,86,67,27,82,1,1
4456,93,29,4,11,93,0,0
4457,64,68,59,24,98,5,1
4458,42,8,22,37,99,4,0
4459,38,84,45,14,83,1,0
4460,80,10,51,40,62,4,0
4461,58,68,9,33,79,5,1
4462,83,98,45,12,56,0,1
4463,87,90,27,7,90,2,1
4464,85,65,96,12,66,4,0
4465,92,87,42,35,78,0,1
4466,85,30,25,5,70,4,0
4467,43,32,54,37,61,1,0
4468,8,38,47,31,87,4,0
4469,36,93,28,20,76,1,1
4470,73,45,26,6,90,1,1
4471,35,36,17,25,96,0,0
4472,100,91,59,14,66,3,0
4473,91,59,73,22,92,5,1
4474,27,30,68,37,58,4,1
4475,41,10,73,40,69,2,1
4476,42,86,20,14,65,1,0
4477,84,1,23,39,93,3,0
4478,87,26,2,15,83,1,1
4479,41,98,94,31,87,3,1
4480,65,1,61,36,60,3,0
4481,54,100,100,17,60,2,1
4482,71,20,1,19,64,3,0
4483,47,57,65,1,69,2,0
4484,90,4,41,22,81,0,0
4485,21,51,33,29,67,1,1
4486,100,44,41,2,52,2,0
4487,26,84,19,38,61,5,0
4488,92,92,96,0,71,1,0
4489,66,19,67,40,84,5,0
4490,12,60,44,21,74,4,1
4491,44,37,74,28,100,5,0
4492,9,19,41,13,69,0,0
4493,99,24,46,27,75,4,0
4494,8,1,4,20,98,4,0
4495,53,31,88,31,52,3,0
4496,26,25,48,5,74,5,1
4497,33,69,36,0,97,3,1
4498,0,40,33,20,57,5,1
4499,31,66,72,3,91,4,1
4500,88,96,69,2,86,3,1
4501,92,0,17,29,80,1,1
4502,70,50,77,30,92,5,0
4503,66,4,18,33,52,5,0
4504,83,12,77,18,51,3,0
4505,19,18,39,19,60,5,1
4506,93,11,16,22,73,4,0
4507,34,47,59,39,60,3,1
4508,98,24,98,24,93,3,1
4509,90,56,92,14,65,2,1
4510,89,34,41,37,91,2,0
4511,77,75,80,22,57,4,1
4512,16,93,71,1,97,1,1
4513,17,4,64,14,92,5,1
4514,44,97,52,34,57,0,0
4515,92,21,99,9,63,5,0
4516,83,76,6,13,99,0,0
4517,52,56,4,26,90,4,1
4518,90,46,23,13,60,1,1
4519,81,53,27,34,86,1,1
4520,67,2,61,32,70,1,0
4521,64,52,16,0,97,2,1
4522,0,83,100,33,84,4,1
4523,57,30,19,18,71,0,0
4524,25,68,2,23,63,1,0
4525,19,87,36,3,53,4,1
4526,86,32,89,35,91,5,1
4527,9,71,14,12,50,0,0
4528,58,87,50,31,55,2,0
4529,74,49,47,8,100,3,0
4530,40,83,7,38,66,0,1
4531,4,15,12,15,53,5,0
4532,64,75,47,2,69,0,0
4533,16,76,2,19,90,0,0
4534,21,38,64,9,70,3,1
4535,97,88,72,21,60,1,0
4536,40,45,30,2,64,5,1
4537,92,95,25,10,91,3,0
4538,67,87,80,24,74,0,0
4539,68,46,55,7,91,5,1
4540,10,43,33,8,97,2,0
4541,55,8,8,14,74,0,0
4542,50,86,61,31,66,2,0
4543,20,49,12,2,61,4,0
4544,98,76,68,3,89,2,1
4545,75,59,40,29,68,0,1
4546,25,95,76,12,89,3,1
4547,18,14,0,20,58,0,0
4548,59,35,88,40,84,0,1
4549,70,62,46,18,75,4,1
4550,46,68,3,38,85,1,0
4551,70,85,99,21,92,0,0
4552,25,79,62,19,81,4,0
4553,39,40,51,36,76,3,0
4554,4,73,9,30,77,4,1
4555,20,23,27,9,71,4,0
4556,77,81,5,17,96,2,0
4557,3,48,26,38,100,1,0
4558,22,17,11,19,66,1,0
4559,83,6,61,17,76,5,1
4560,14,3,51,10,92,3,0
4561,92,89,47,21,92,5,1
4562,7,68,66,17,62,4,1
4563,40,59,45,33,63,3,1
4564,18,54,96,22,88,3,0
4565,45,15,73,0,65,1,1
4566,27,98,94,9,85,1,1
4567,90,89,14,0,82,1,1
4568,67,81,70,37,81,0,0
4569,14,28,35,38,96,4,0
4570,98,22,13,8,91,3,0
4571,36,13,77,30,63,4,0
4572,0,78,2,6,69,3,0
4573,66,48,66,16,61,3,0
4574,23,32,85,34,100,5,1
4575,26,24,18,36,76,3,0
4576,39,20,98,17,77,3,1
4577,62,16,75,32,50,2,1
4578,60,22,53,3,68,2,0
4579,35,56,68,22,78,5,0
4580,97,80,9,10,72,0,0
4581,92,57,32,8,85,1,0
4582,23,13,12,29,58,3,0
4583,23,92,98,7,58,4,1
4584,3,19,50,39,89,2,0
4585,66,29,31,4,98,1,0
4586,33,18,74,11,79,0,1
4587,56,52,23,0,55,1,1
4588,48,55,34,14,94,3,0
4589,86,76,82,24,96,1,1
4590,52,81,69,17,90,3,1
4591,22,22,39,37,66,5,0
4592,68,61,53,25,75,2,1
4593,94,32,43,39,100,2,0
4594,52,17,61,2,97,3,0
4595,61,72,98,21,59,4,1
4596,40,32,67,25,66,2,0
4597,56,31,32,18,71,4,0
4598,59,60,76,38,75,3,0
4599,53,53,55,35,50,5,0
4600,69,16,35,20,73,3,0
4601,100,18,53,40,88,5,1
4602,56,90,18,25,93,2,1
4603,9,69,42,12,64,4,0
4604,39,98,11,35,59,3,0
4605,6,100,10,23,54,2,0
4606,37,33,69,40,54,5,0
4607,84,83,11,25,64,3,1
4608,60,24,90,20,86,5,1
4609,83,67,40,17,95,1,0
4610,2,73,24,14,86,5,1
4611,50,73,2,14,90,1,0
4612,85,87,2,5,64,2,0
4613,46,84,83,30,85,3,0
4614,67,10,27,27,71,2,0
4615,91,90,22,7,99,0,0
4616,75,15,47,28,69,5,0
4617,37,89,66,20,88,2,0
4618,35,60,41,16,79,2,0
4619,40,93,87,23,90,1,0
4620,68,79,39,35,67,5,1
4621,12,6,5,30,60,1,0
4622,86,15,19,33,79,3,0
4623,57,98,10,1,80,2,1
4624,49,15,95,2,50,5,1
4625,29,39,26,29,73,2,1
4626,61,11,20,7,54,3,0
4627,100,34,12,6,100,4,1
4628,24,20,85,11,97,3,1
4629,26,49,34,18,99,1,0
4630,50,42,46,25,81,1,0
4631,77,99,85,27,85,2,1
4632,56,16,27,14,95,1,0
4633,46,31,20,13,87,5,1
4634,99,40,17,13,62,3,0
4635,38,5,30,2,54,2,0
4636,15,87,59,28,94,3,0
4637,21,26,36,5,87,3,0
4638,84,19,20,22,56,2,0
4639,53,24,13,27,56,4,0
4640,20,65,88,13,61,1,0
4641,71,8,90,13,76,0,0
4642,15,91,59,19,67,0,1
4643,58,52,22,12,54,0,1
4644,30,60,94,26,73,1,0
4645,41,37,28,34,91,4,0
4646,73,2,46,1,58,3,1
4647,31,83,29,40,64,2,0
4648,58,69,89,39,79,4,0
4649,33,96,83,23,63,0,0
4650,8,54,37,28,89,5,1
4651,80,0,82,2,53,1,0
4652,10,100,26,3,80,1,1
4653,95,69,88,1,92,2,1
4654,9,44,86,19,100,5,1
4655,85,97,92,14,82,3,1
4656,16,46,14,31,57,4,0
4657,67,78,58,0,61,5,1
4658,47,25,2,37,52,4,0
4659,51,13,9,34,55,4,0
4660,24,53,78,6,84,3,0
4661,20,70,79,12,89,3,1
4662,100,45,16,0,62,3,0
4663,64,30,82,13,97,2,0
4664,62,87,10,28,67,1,0
4665,88,58,47,2,67,0,1
4666,50,94,4,23,80,3,0
4667,35,28,68,0,66,1,1
4668,80,95,63,9,84,3,0
4669,87,16,13,12,93,0,0
4670,65,13,49,35,89,5,0
4671,14,35,25,8,76,3,0
4672,95,57,71,13,72,1,1
4673,38,23,68,35,58,2,0
4674,69,62,6,9,91,5,1
4675,0,90,15,39,55,5,0
4676,22,24,54,22,59,5,0
4677,38,58,77,34,70,0,0
4678,56,31,100,6,59,1,0
4679,80,81,55,34,90,4,1
4680,33,17,3,1,97,4,0
4681,40,36,99,14,88,4,1
4682,92,25,47,8,64,2,0
4683,72,8,16,16,61,3,0
4684,12,98,35,38,56,3,1
4685,69,63,69,17,98,3,1
4686,5,71,79,14,65,2,1
4687,83,19,92,17,97,4,0
4688,51,53,99,23,58,5,1
4689,2,85,37,22,60,3,0
4690,80,82,100,11,52,5,1
4691,62,29,61,22,80,5,1
4692,48,52,47,20,51,2,0
4693,75,91,9,25,63,2,0
4694,46,98,35,7,69,1,1
4695,54,62,28,29,71,3,0
4696,63,10,77,33,67,4,1
4697,64,30,3,1,96,0,1
4698,80,48,43,4,80,2,0
4699,66,99,55,30,71,5,1
4700,89,93,41,32,74,1,0
4701,14,86,99,3,85,0,0
4702,99,18,12,5,75,2,0
4703,31,11,45,22,87,1,0
4704,95,14,81,18,97,5,1
4705,67,30,32,7,73,3,1
4706,17,42,20,38,84,1,0
4707,82,100,79,12,76,2,0
4708,42,36,78,0,98,3,1
4709,34,78,56,5,80,5,1
4710,77,28,68,6,60,4,1
4711,57,25,69,26,75,1,1
4712,32,1,66,14,62,0,0
4713,13,83,47,33,90,5,0
4714,33,14,75,22,50,3,0
4715,60,3,99,23,86,5,1
4716,3,85,32,14,94,3,0
4717,87,49,35,34,97,5,1
4718,58,37,32,3,93,4,0
4719,28,22,30,36,95,1,0
4720,82,58,20,16,63,0,0
4721,5,89,26,30,82,4,0
4722,96,74,90,37,91,1,1
4723,48,27,71,9,89,0,0
4724,39,65,100,26,58,5,0
4725,82,7,61,5,68,0,1
4726,64,28,95,5,100,2,1
4727,68,10,25,14,66,0,0
4728,26,100,65,3,78,1,0
4729,79,17,11,39,76,4,0
4730,5,54,21,6,63,4,0
4731,12,49,16,25,79,2,0
4732,63,13,6,30,96,1,0
4733,61,73,67,1,64,0,0
4734,98,98,36,27,89,2,1
4735,18,8,37,12,89,5,0
4736,75,98,95,17,65,3,1
4737,79,10,10,29,94,5,0
4738,42,62,0,10,83,1,0
4739,73,75,24,12,98,2,1
4740,88,66,41,23,56,4,1
4741,19,52,51,28,60,2,1
4742,94,38,23,4,68,3,0
4743,67,77,52,34,87,1,0
4744,43,55,55,18,71,2,0
4745,22,27,62,12,69,5,0
4746,1,74,80,4,92,0,1
4747,21,38,7,13,94,5,1
4748,56,24,58,37,56,1,1
4749,100,20,44,21,74,2,1
4750,71,9,26,8,51,5,0
4751,6,42,51,39,95,2,1
4752,77,14,17,25,73,5,1
4753,55,82,90,4,87,1,0
4754,66,47,85,28,69,4,0
4755,15,85,15,21,97,5,0
4756,82,20,65,2,57,0,0
4757,50,59,4,27,95,5,1
4758,81,95,81,37,91,1,0
4759,79,49,2,13,50,5,1
4760,71,22,90,13,70,0,0
4761,96,12,80,10,57,0,0
4762,11,68,79,8,69,1,0
4763,52,3,69,37,80,2,0
4764,74,91,6,5,51,5,0
4765,4,77,49,0,64,4,0
4766,26,71,13,24,84,0,0
4767,11,8,37,15,94,0,0
4768,16,34,78,14,91,5,1
4769,5,100,46,33,81,2,0
4770,96,20,32,16,65,5,1
4771,4,57,42,2,63,1,1
4772,56,17,90,2,92,4,0
4773,27,96,28,36,79,5,1
4774,77,71,56,16,81,0,0
4775,68,80,100,37,50,0,1
4776,58,42,4,0,63,1,0
4777,32,94,92,6,67,2,0
4778,61,97,95,25,66,5,1
4779,49,5,59,38,61,3,0
4780,18,85,69,18,95,2,1
4781,85,77,1,29,97,0,0
4782,68,66,69,13,97,5,1
4783,65,11,42,12,82,0,0
4784,93,99,3,19,78,4,1
4785,46,11,55,25,56,2,0
4786,38,65,92,26,57,3,1
4787,67,1,58,24,66,4,1
4788,32,14,88,8,83,3,1
4789,12,22,8,40,88,4,0
4790,83,28,2,11,94,2,1
4791,53,80,89,9,72,0,0
4792,6,95,47,5,54,3,1
4793,78,6,42,33,52,2,1
4794,86,93,90,40,58,3,1
4795,13,27,99,18,78,2,1
4796,86,13,95,5,68,4,1
4797,18,43,0,1,63,2,0
4798,53,29,56,14,69,4,1
4799,92,80,52,16,65,0,0
4800,19,31,15,15,64,4,0
4801,28,69,50,27,88,1,1
4802,23,87,74,20,67,0,1
4803,81,5,89,7,59,5,0
4804,62,26,54,9,62,5,1
4805,73,81,0,9,57,2,0
4806,56,87,89,9,55,2,1
4807,7,100,27,8,71,1,1
4808,89,23,52,27,86,2,0
4809,61,33,57,23,53,0,0
4810,28,39,72,18,96,0,0
4811,73,46,59,32,60,4,0
4812,16,78,58,3,91,3,0
4813,65,74,21,2,62,2,1
4814,5,85,7,11,97,1,0
4815,57,23,48,17,100,5,0
4816,68,64,41,22,58,0,0
4817,27,17,26,19,98,0,0
4818,61,43,38,5,54,0,0
4819,40,75,82,33,76,3,0
4820,68,56,24,1,63,3,0
4821,81,27,37,29,97,2,0
4822,89,70,84,8,92,5,1
4823,83,22,23,26,51,1,0
4824,40,84,23,33,63,3,0
4825,48,33,59,39,90,4,1
4826,90,10,82,23,51,3,1
4827,48,85,49,16,64,0,1
4828,75,34,65,28,69,1,0
4829,70,92,13,35,63,2,0
4830,2,41,52,11,91,3,0
4831,9,27,31,30,57,0,0
4832,97,81,95,8,100,4,1
4833,88,77,91,18,92,4,1
4834,34,81,47,16,70,2,1
4835,79,91,38,1,57,2,0
4836,1,23,39,39,64,3,0
4837,23,7,41,4,92,2,1
4838,73,52,76,38,75,5,1
4839,37,71,75,15,50,5,0
4840,21,3,7,16,61,0,0
4841,25,90,78,26,60,0,1
4842,42,99,25,6,88,0,0
4843,54,4,11,7,71,5,1
4844,38,96,42,7,91,3,0
4845,90,48,50,22,97,3,0
4846,28,97,90,31,55,2,1
4847,19,29,81,17,58,3,0
4848,90,71,99,37,57,0,0
4849,40,62,62,11,89,1,1
4850,53,46,48,14,75,0,0
4851,19,25,26,27,51,5,0
4852,18,56,8,37,79,1,0
4853,83,36,38,30,85,2,0
4854,98,97,64,8,75,4,1
4855,65,6,70,7,97,3,1
4856,29,39,89,18,63,3,0
4857,52,91,70,7,69,5,1
4858,33,38,6,33,90,0,0
4859,21,61,71,3,67,0,1
4860,66,91,79,30,59,1,0
4861,5,77,66,37,98,3,1
4862,78,52,9,2,76,5,0
4863,26,3,70,34,64,2,0
4864,9,81,84,18,98,0,0
4865,72,24,52,28,97,3,0
4866,96,6,100,9,92,4,0
4867,95,27,94,11,95,5,0
4868,47,68,86,29,52,1,0
4869,69,66,56,29,64,0,0
4870,58,94,90,17,92,0,0
4871,99,19,85,23,70,2,0
4872,58,82,26,31,84,0,0
4873,1,10,53,8,77,5,1
4874,28,66,3,23,86,3,1
4875,67,86,87,25,57,3,0
4876,64,6,22,2,88,3,0
4877,82,22,47,22,86,4,0
4878,25,60,82,10,94,4,1
4879,88,70,41,9,77,0,1
4880,9,33,2,35,80,4,0
4881,52,18,90,12,94,4,0
4882,78,57,2,28,91,2,1
4883,58,8,27,37,71,4,0
4884,21,47,62,12,58,1,0
4885,50,81,80,25,72,1,1
4886,47,40,30,19,99,1,0
4887,20,47,9,4,68,0,1
4888,21,44,48,19,82,3,1
4889,99,24,85,13,73,2,1
4890,97,77,93,13,79,0,1
4891,29,24,20,7,57,3,1
4892,24,18,99,12,90,2,0
4893,27,38,52,23,96,2,0
4894,64,78,86,14,75,2,0
4895,44,79,75,0,56,1,1
4896,67,26,88,21,63,1,0
4897,6,73,53,33,51,1,0
4898,48,62,56,39,50,2,0
4899,8,67,19,2,70,5,0
4900,35,18,48,25,81,2,0
4901,82,27,6,13,77,1,0
4902,0,84,28,40,90,2,0
4903,9,77,47,7,51,1,1
4904,35,32,92,15,74,1,1
4905,72,9,12,20,99,1,1
4906,45,82,2,9,70,5,1
4907,31,29,1,24,99,3,1
4908,31,21,15,37,67,2,0
4909,5,2,93,21,91,0,0
4910,47,100,5,3,66,1,0
4911,37,81,44,3,56,5,1
4912,16,74,70,29,67,0,1
4913,73,47,4,1,92,3,0
4914,26,1,55,28,88,2,0
4915,53,75,70,35,82,5,0
4916,49,53,97,20,68,1,0
4917,34,5,31,20,60,1,1
4918,84,39,48,20,53,1,0
4919,24,92,12,3,93,5,0
4920,27,93,29,0,97,0,1
4921,14,1,24,25,56,3,0
4922,3,72,84,1,69,2,0
4923,92,1,59,8,66,3,1
4924,72,92,58,17,69,1,0
4925,26,96,84,40,90,3,1
4926,25,73,27,10,90,0,0
4927,18,97,57,24,51,4,1
4928,91,54,19,25,90,4,0
4929,16,71,33,35,97,2,0
4930,42,100,4,34,53,2,1
4931,40,59,81,37,64,3,1
4932,41,96,59,2,87,2,1
4933,49,5,42,40,64,5,0
4934,83,18,56,34,94,0,1
4935,39,95,56,39,50,1,0
4936,38,26,74,21,65,1,0
4937,22,0,53,7,84,3,0
4938,95,32,80,14,57,1,1
4939,51,39,44,6,52,3,1
4940,46,31,85,18,61,2,0
4941,62,68,36,39,81,2,0
4942,96,16,83,16,62,5,0
4943,68,7,47,0,54,5,0
4944,42,56,53,28,78,0,0
4945,47,41,47,12,100,1,0
4946,33,97,5,28,85,5,1
4947,39,8,33,40,76,0,0
4948,74,86,62,5,72,4,0
4949,60,34,77,4,73,5,1
4950,49,70,47,33,65,0,0
4951,66,78,22,10,69,3,0
4952,61,52,83,8,71,3,0
4953,57,53,12,37,58,0,1
4954,32,83,46,39,86,2,1
4955,74,24,43,40,80,4,0
4956,15,66,31,8,68,0,1
4957,81,61,25,7,77,5,0
4958,93,54,52,39,50,2,0
4959,47,45,13,2,73,0,0
4960,9,23,51,12,84,1,0
4961,81,97,35,18,66,5,0
4962,37,45,7,33,80,5,1
4963,18,21,39,31,80,3,0
4964,35,10,85,15,95,1,1
4965,58,47,21,35,55,1,0
4966,62,7,15,17,99,5,0
4967,76,38,90,13,66,4,0
4968,45,34,59,29,89,2,0
4969,2,48,59,1,58,3,0
4970,73,45,9,12,68,1,1
4971,64,37,24,26,94,3,0
4972,90,7,30,16,98,5,0
4973,7,53,20,30,50,2,0
4974,50,36,90,14,88,0,0
