Student_ID,Time_Spent_On_App,Past_Grades,attendance_rate,time_spent_on_quiz,question_attemted,pass_fail,topic_difficulty,future_score
1376,2.476950349824768,16,73,0.9248246316165076,15,Fail,High,70.90175911722284
1377,6.911369120216813,49,90,0.4674432757808561,40,Pass,Medium,70.01306899921613
1378,0.7614146568479263,46,100,0.21051578807082194,30,Pass,Medium,80.44005137982587
1379,2.550948331095938,33,72,3.1722416902828856,48,Fail,High,75.59812384809985
1380,0.6966466367908519,41,94,2.031556333882098,46,Pass,Medium,70.08927839431418
1381,2.981628912541522,79,55,4.996414503049874,23,Pass,Low,95.236792107869
1382,8.51591068341042,9,86,2.222550034991826,19,Fail,High,60.89417682209847
1383,1.430060751987341,20,83,1.6690372490942773,10,Fail,High,66.25807474774474
1384,0.8800770506577882,3,93,3.1369902028838093,23,Fail,High,59.850586987628645
1385,4.08663370097433,94,76,0.92321259400381,36,Pass,Low,104.27615901650852
1386,5.2308714756994865,63,79,2.6480333044781372,4,Pass,Low,80.40540961418284
1387,6.996884481053717,61,96,1.8605580963239028,15,Pass,Low,84.25129540044341
1388,9.636780589781905,5,60,2.097825898535306,38,Fail,High,62.62038766055701
1389,6.998993520451929,14,77,0.6450408694831028,7,Fail,High,67.39918467213315
1390,1.0698069353993023,48,91,1.8023228679498589,24,Pass,Medium,71.21181179634577
1391,6.395641342212102,47,72,2.5930683579875904,29,Pass,Medium,72.79205524780593
1392,8.2905128040146,99,80,4.508636553735463,32,Pass,Low,104.12694508622648
1393,3.929366246103715,59,69,0.9971382412469126,9,Pass,Medium,81.71791695313628
1394,2.483232273524245,24,82,2.911052690707234,21,Fail,High,75.56635631574397
1395,1.0608389534451812,70,74,2.701143306983105,27,Pass,Low,82.73300197447274
1396,9.203460453826487,72,90,1.3208061702003382,5,Pass,Low,89.38398873969125
1397,1.8124251422420679,44,88,1.8791556619793015,9,Pass,Medium,76.72974996069225
1398,2.1660332972393483,64,70,0.2985278937978092,25,Pass,Low,84.25053013063807
1399,1.3443370948459132,90,75,3.8793480904885453,13,Pass,Low,92.85306776033582
1400,6.186349954301562,97,85,3.679838209947142,39,Pass,Low,92.57029535014705
1401,4.964380508306374,2,71,1.2446975349049612,29,Fail,High,66.48252759060718
1402,2.543179687342001,98,57,0.4002141273156101,0,Pass,Low,95.48498947460604
1403,4.9671845200080575,71,93,2.3984255107582495,42,Pass,Low,82.80618618463396
1404,5.443169712097844,72,74,1.8364856748718283,5,Pass,Low,83.15252370054073
1405,6.751114086499108,22,64,4.832594122644407,37,Fail,High,65.25170832490984
1406,6.200974632122895,65,70,0.4968475708718578,5,Pass,Low,92.12266854479981
1407,1.7585501892131894,2,52,4.160799850650005,43,Fail,High,61.527136176950265
1408,7.208998357512283,77,52,1.6517766440955783,7,Pass,Low,88.85593370192808
1409,8.50639335379486,24,70,1.0572985754067399,49,Fail,High,69.72651480160864
1410,9.434097458954946,37,80,3.0610190761708544,8,Fail,High,82.18982786397598
1411,3.2352987596233374,14,99,2.05010232960243,20,Fail,High,66.51954931503539
1412,2.339558514814625,29,98,3.266244073601725,44,Fail,High,75.45815839414794
1413,2.376008608898598,41,77,0.6394299783580409,39,Pass,Medium,83.12252129277284
1414,0.39410946465366914,10,94,4.616716292445248,7,Fail,High,66.50912984482983
1415,7.683631483476906,15,62,1.240953182496941,8,Fail,High,69.5728617788754
1416,3.6561653572357766,88,73,1.7797708097224034,29,Pass,Low,89.29783963425349
1417,1.0136931833346918,86,58,0.29131294969798105,37,Pass,Low,91.94845885713048
1418,6.692320990334128,7,84,3.4929226579877373,36,Fail,High,57.017038233685675
1419,8.905729504055504,62,50,3.8780972568181884,7,Pass,Low,80.96054830752254
1420,7.6223842226009975,84,98,3.012946024258529,36,Pass,Low,97.36082205842227
1421,6.43490922559246,5,96,1.205561785542807,18,Fail,High,64.94395796700027
1422,9.274664786947525,84,94,4.813220422352469,26,Pass,Low,91.85073069336514
1423,5.446384870599767,34,97,0.4318859471664144,5,Fail,High,78.71168495284532
1424,1.5492265326409504,79,88,2.694224868411766,36,Pass,Low,88.8165723653577
1425,9.573982388111586,42,61,4.420985669212553,20,Pass,Medium,78.39035276219549
1426,3.1957149639084115,37,68,4.118045214964353,45,Fail,High,75.31846716399208
1427,3.4303321528066446,72,95,3.1453487798504436,8,Pass,Low,88.40058218810123
1428,8.450579182408486,74,86,1.4730279381724098,23,Pass,Low,95.29534538098224
1429,2.9718778181357584,31,66,2.4370825496022936,24,Fail,High,67.3084873944142
1430,6.78025599956504,91,92,0.17815895074077992,27,Pass,Low,103.76298897408894
1431,1.031400522987418,89,78,3.194136555485497,46,Pass,Low,97.56736670476621
1432,9.005453192025108,99,81,0.4560779091341477,23,Pass,Low,99.30417233267688
1433,9.176188668046185,54,99,2.2926464857575697,3,Pass,Medium,83.1751264043555
1434,0.9939150492946924,67,63,4.237460249796447,40,Pass,Low,77.06634487264071
1435,5.665792055575856,84,79,2.4908922384799115,23,Pass,Low,87.37757293944938
1436,1.5149652458322638,28,95,3.532300331896034,36,Fail,High,67.9531976365978
1437,0.4760373511855309,91,91,2.6756382227720725,20,Pass,Low,103.00954954994874
1438,4.085957747556379,45,66,3.8210822201595263,44,Pass,Medium,79.13080704747082
1439,0.5473949128540534,21,72,1.6059658862213526,4,Fail,High,71.63024951230996
1440,6.047191843389156,68,81,0.8840726937335808,44,Pass,Low,82.97394381220107
1441,4.560143200035597,49,69,1.2994497610998517,20,Pass,Medium,70.07689401428621
1442,2.2173926642923947,69,88,3.21305596322974,29,Pass,Low,90.48423575094792
1443,0.02964903003280228,85,94,3.603474791400834,29,Pass,Low,100.154605352966
1444,6.424140745374267,40,77,0.0725392804067998,7,Fail,Medium,67.02750994023292
1445,7.876625133231162,77,60,0.9340518653766283,28,Pass,Low,93.1418838401167
1446,0.20924720516918294,33,84,4.55778925149791,49,Fail,High,77.7986398464052
1447,0.038294037104917855,91,87,0.3106612473331022,26,Pass,Low,106.27813415652938
1448,6.863691412394482,99,74,0.37395739817475293,8,Pass,Low,100.67010915150377
1449,9.617077969671584,50,54,1.9471751749970123,3,Pass,Medium,71.53732106127036
1450,9.103560468797026,40,50,1.1778166464128959,10,Fail,Medium,74.80849580864736
1451,7.693955635940521,94,54,4.150289796511725,43,Pass,Low,92.98430625965217
1452,6.528892749346761,39,74,1.3236631897042166,37,Fail,High,80.43747073198945
1453,7.197443468071603,47,78,4.353697945265375,35,Pass,Medium,76.22172069060903
1454,2.5323344685953755,22,72,0.2469535581178839,26,Fail,High,68.60851488759388
1455,4.791102996806047,11,78,0.22445631346304895,12,Fail,High,59.820110589120695
1456,8.48480111752785,74,57,2.253194314492653,30,Pass,Low,95.29282268365205
1457,1.1691429784068907,63,87,4.347078686074432,23,Pass,Low,83.64656431067749
1458,4.147141417222211,11,52,1.555894931701094,29,Fail,High,73.72447303437016
1459,7.646371266465147,87,55,4.99610752290738,3,Pass,Low,95.29381545974272
1460,5.2763725430066835,35,65,2.2740406065367145,48,Fail,High,72.28476708888019
1461,4.667722133485422,9,51,4.448431079163231,24,Fail,High,53.895587262396916
1462,2.335059259222473,52,53,0.5656914296238585,39,Pass,Medium,86.89015639829226
1463,6.082309096942989,54,81,4.675224814094252,9,Pass,Medium,81.93627352357775
1464,2.5437381420609837,80,83,2.8015765415496197,5,Pass,Low,93.29887295482538
1465,4.216914456972564,71,97,4.729994480928363,47,Pass,Low,92.71917949715176
1466,0.9504449185002806,72,67,1.0184598095310926,14,Pass,Low,89.86035383083747
1467,2.142831676169208,71,94,3.9777686199158016,8,Pass,Low,96.23408584352326
1468,9.397511806251298,26,91,3.283868227686298,35,Fail,High,66.23601940627074
1469,5.598987432256026,61,65,4.786838017802446,8,Pass,Low,83.93745161429568
1470,4.761616049589792,1,86,2.9797297348817446,44,Fail,High,61.771649171733685
1471,8.388380172529736,90,86,1.3361885253051158,29,Pass,Low,102.12015772051886
1472,3.2104498377254433,34,69,3.1957844277955787,43,Fail,High,74.7047177113623
1473,2.9334717418403877,51,76,4.093031259610927,49,Pass,Medium,79.9886962446857
1474,7.521560304359289,95,64,0.5853389468060333,6,Pass,Low,92.34666512795792
1475,0.5832950043838991,14,61,2.690437906989577,46,Fail,High,71.16751312777485
1476,3.3768359093646594,98,56,0.8783402388626188,48,Pass,Low,100.28644160230442
1477,1.1872585525716983,34,62,4.163439060774417,42,Fail,High,68.47429841672383
1478,2.9848784139319786,55,89,3.1139374119889167,43,Pass,Medium,79.3070194453453
1479,6.2712466531971,66,81,1.4497337212447796,40,Pass,Low,85.8794851514074
1480,3.6212928092445287,72,55,0.9383326981559598,8,Pass,Low,84.6095787270106
1481,5.2610296910189325,12,77,2.940734650080585,0,Fail,High,71.33308243930799
1482,1.3057816943728218,76,87,3.7520269722781423,6,Pass,Low,92.91212826067097
1483,1.0896797230132982,83,96,0.13111620728214812,13,Pass,Low,97.24571660598589
1484,1.5274968281862233,73,95,1.377101139287834,18,Pass,Low,99.32078497377286
1485,8.018044302382497,8,96,1.218530373234385,20,Fail,High,61.733799730122726
1486,1.847215231707563,34,68,2.1367054622226354,5,Fail,High,74.78900211491306
1487,3.7762005200812796,10,78,0.5948731002184243,48,Fail,High,68.43268475571574
1488,2.7358112331079965,75,99,4.5431677268290835,11,Pass,Low,92.31804202121167
1489,9.848488607738426,11,85,2.162716560245888,42,Fail,High,67.20469939233428
1490,3.4260050580044066,60,51,4.991590094635498,48,Pass,Low,85.37959648742738
1491,3.094318761275007,29,84,3.1520974481592026,37,Fail,High,69.76701140709777
1492,4.638328889686792,50,80,3.34353644059074,2,Pass,Medium,91.95644224551877
1493,4.628854092593832,91,56,1.306855295060878,10,Pass,Low,92.69487028828622
1494,2.6386541273052257,18,68,4.17974430669271,42,Fail,High,65.99306042497884
1495,3.434407300654968,94,99,0.28366168971758254,49,Pass,Low,101.80118560732106
1496,4.050713863381937,25,98,0.8159077386725633,38,Fail,High,66.77286765835954
1497,0.002811117357564008,46,100,3.285271066461666,16,Pass,Medium,78.36137448706906
1498,7.443435508132721,92,82,1.7627436991077556,20,Pass,Low,106.31082920716649
1499,3.1837816717701664,44,76,3.850380507787729,23,Pass,Medium,75.25515676769328
1500,5.811916703713505,66,98,1.331258216555623,2,Pass,Low,82.85801608088352
1501,1.6620306299913656,34,79,4.773580716634849,39,Fail,High,73.40530610386914
1502,1.7822458412073616,14,89,2.353171835125557,3,Fail,High,56.476155498660304
1503,7.567908055764066,84,84,0.18483824045888775,20,Pass,Low,97.2455923362606
1504,8.775220019369604,62,73,2.3557709109058997,46,Pass,Low,88.64994619587532
1505,4.409393350849967,35,56,2.5138842567076685,23,Fail,High,79.32509768986559
1506,5.999996163530196,29,88,1.0236590063886815,14,Fail,High,58.65112894068887
1507,6.841303802616424,8,89,4.8858973076823755,4,Fail,High,61.5148904752217
1508,0.36464580832168747,29,54,1.441575113415049,44,Fail,High,74.16545596189778
1509,2.5751578911330886,42,59,0.3942119065019489,35,Pass,Medium,78.13618079263007
1510,0.9819729234811758,35,97,4.896341350975246,2,Fail,High,70.7450772330531
1511,5.5140485005837805,47,62,1.483804770036505,35,Pass,Medium,85.43741044573667
1512,8.96017113719356,18,56,4.236070071234021,47,Fail,High,65.07456928902918
1513,7.423255788161024,92,66,1.9001732393328008,47,Pass,Low,92.61302444423579
1514,7.16509985297764,83,88,3.4277941450541376,33,Pass,Low,95.31681811743505
1515,0.25664312326538874,77,81,3.928785155395349,14,Pass,Low,97.7063159054461
1516,7.909067699046512,63,98,1.4357612717058854,17,Pass,Low,87.7267757860611
1517,3.234229823383962,20,70,1.5234894787623532,28,Fail,High,63.601197265264545
1518,4.845139662956619,48,75,1.877843463445491,4,Pass,Medium,81.17240722113998
1519,7.488071811499488,91,81,3.4967855995104036,16,Pass,Low,93.06208965917648
1520,0.1576250569691584,94,64,4.306225080278075,38,Pass,Low,107.65792747335
1521,4.637441426713547,30,96,4.478155962902232,47,Fail,High,70.55142956283056
1522,6.086679569786826,39,68,2.578597019179761,48,Fail,High,64.3686915627292
1523,0.9875643533498413,87,86,0.6585346375705076,43,Pass,Low,91.51119731509752
1524,8.056149784656435,90,77,0.7726886622241691,23,Pass,Low,93.00278252894866
1525,7.924039244896983,93,92,2.7573600937711924,40,Pass,Low,97.1715220328821
1526,4.4895047180956995,29,90,3.150880002119518,43,Fail,High,72.51533741261906
1527,4.477104516528701,16,89,1.910670033029469,21,Fail,High,70.4865763723185
1528,2.2512704828609262,62,85,2.0538536228000415,8,Pass,Low,78.91210409186924
1529,9.029931230246062,86,88,0.0017478764827599802,24,Pass,Low,84.17350693527615
1530,0.31548713804202766,73,95,4.9804651289297,27,Pass,Low,78.36303201818293
1531,4.824064465785383,10,94,2.7818758365458773,38,Fail,High,63.38817289432655
1532,3.7275232526893687,0,86,4.679862802231215,37,Fail,High,57.089925927445854
1533,8.15589501362306,34,69,1.745802656205719,29,Fail,High,70.02629493792206
1534,0.7008066903424648,87,100,1.1137181081814707,41,Pass,Low,99.27790425639874
1535,6.191449876824563,54,70,0.6333414258364051,26,Pass,Medium,87.57332757203301
1536,1.6022588345680566,32,50,1.6826360838296965,8,Fail,High,69.7496193473535
1537,6.386133300377321,62,72,0.5632540897906851,8,Pass,Low,87.14974479212134
1538,6.6852458688830305,59,54,2.339568997805241,23,Pass,Medium,85.32872408580592
1539,5.052330867186568,9,83,4.2391794990358544,10,Fail,High,62.08438652568334
1540,7.567330374165754,36,63,0.8069639251607075,13,Fail,High,70.75251325424622
1541,3.378984486915888,95,85,1.8392724047058906,41,Pass,Low,92.67908319923451
1542,9.820958610174527,42,73,1.639732879407179,10,Pass,Medium,74.55094382906869
1543,1.1423292721447975,59,87,2.3939876212009343,0,Pass,Medium,81.94046854136587
1544,6.5688178531971255,9,98,0.6384048418951055,39,Fail,High,62.054802588956576
1545,4.431178981212824,33,62,4.505232042188048,26,Fail,High,81.07916090030298
1546,8.647489953898782,37,68,1.489867691169064,28,Fail,High,70.421749721321
1547,8.159243113958354,92,77,2.3649705305898223,12,Pass,Low,97.40371061835376
1548,2.6621474551097304,39,97,2.8399697307588228,1,Fail,High,69.46011844276664
1549,2.1004900322228903,73,86,1.7124399603942657,4,Pass,Low,87.3307042961804
1550,3.4092677097146504,36,87,3.8094014536074177,25,Fail,High,63.41095743422229
1551,3.606977222217582,2,86,0.8526734553070081,3,Fail,High,65.97496290634179
1552,1.438535978740444,39,78,1.1380605942671789,18,Fail,High,82.78770252640935
1553,1.0944008073420086,52,71,4.438128286322056,23,Pass,Medium,79.97568254446008
1554,8.28408683196579,36,56,2.7788062745640865,49,Fail,High,79.18827205338584
1555,6.106158047659308,100,78,4.6101981914561545,28,Pass,Low,103.72101567922289
1556,8.158406306306318,85,57,2.161524328002735,41,Pass,Low,93.73415727392108
1557,1.5066500083869583,73,89,3.9607443156618483,26,Pass,Low,84.02267523419047
1558,0.9664532787948166,88,91,0.5175114664265917,37,Pass,Low,108.64223263012647
1559,7.286569848625023,95,68,3.90127321338734,33,Pass,Low,101.31519449240103
1560,8.952479484074312,15,79,3.9192620407429257,16,Fail,High,65.13279143797388
1561,5.245765813422658,97,70,0.7353840706973191,12,Pass,Low,108.4596732494277
1562,9.63444695534212,79,77,3.449836916452469,30,Pass,Low,88.51045497238218
1563,7.554865801322982,35,63,4.250047865733425,30,Fail,High,69.42462074754619
1564,7.293297872944825,5,76,2.7882519982505642,6,Fail,High,67.42500185495129
1565,0.6130987958780698,46,54,2.982818265465631,7,Pass,Medium,78.14983077679955
1566,1.5022839584280856,54,64,0.24415507698350658,33,Pass,Medium,75.46756088481189
1567,4.414441063843489,80,95,4.047900515695998,29,Pass,Low,94.79036493166595
1568,7.889777818767431,55,79,1.8937806695808856,43,Pass,Medium,85.25694501518953
1569,8.891092280536073,25,59,1.8507341963142294,22,Fail,High,74.47520840280204
1570,3.4918831901320835,33,98,4.226763741956897,45,Fail,High,75.14148584715997
1571,8.91141269148503,78,88,2.347784419840182,24,Pass,Low,92.19009244101159
1572,0.49243651741620265,46,64,4.124323023105608,38,Pass,Medium,75.3099858555213
1573,4.530546143712396,16,73,2.7573702559789477,40,Fail,High,66.48880748610321
1574,2.9688628228944793,96,82,1.3663866457685785,46,Pass,Low,111.06048759897718
1575,4.750882459271995,5,98,0.6902860373439973,39,Fail,High,53.201152827910875
1576,2.489073575499164,63,55,2.7129440269047818,18,Pass,Low,82.90169870138836
1577,7.24475272508945,2,54,0.17040157886788032,47,Fail,High,64.6639241482389
1578,5.788139841041955,86,67,3.2360311392134937,12,Pass,Low,85.52120247073921
1579,8.509556003051737,53,91,3.6986421465609345,47,Pass,Medium,89.35068538499095
1580,4.966988449166326,29,65,0.3085895818165485,3,Fail,High,71.40463127585056
1581,1.566734721852494,84,61,0.33926677543687556,5,Pass,Low,92.85488535617631
1582,1.0400708103312806,31,89,3.160858225445083,33,Fail,High,77.75004688069485
1583,6.756780910984706,76,53,1.9706893096015348,49,Pass,Low,82.13690925115893
1584,2.2794152361295006,56,59,4.992797910034486,4,Pass,Medium,73.9986201971574
1585,5.306685567531605,53,98,1.3060814865934744,11,Pass,Medium,86.22232120273277
1586,5.734464645946428,86,78,0.6828022521055127,2,Pass,Low,102.11580893902459
1587,6.796050485476092,23,60,1.3635484337421044,40,Fail,High,71.1543429478132
1588,0.27280555631208236,45,61,0.4311676347902804,27,Pass,Medium,78.27570533978397
1589,6.4279435710708945,96,91,3.582899241187075,13,Pass,Low,91.5371656157881
1590,3.7980481844264236,85,98,4.643640467642312,43,Pass,Low,94.51527781323892
1591,6.432459107618799,72,87,1.1034860016713421,4,Pass,Low,88.64773116497898
1592,1.2539475733532823,65,64,0.6839315179398731,2,Pass,Low,87.38138742934181
1593,4.333569269202664,64,73,0.8538728182992994,8,Pass,Low,90.3676383967513
1594,1.1995565843071898,72,75,2.040136511068025,38,Pass,Low,82.17527345532854
1595,1.9133959512962062,50,55,4.987173379882041,46,Pass,Medium,85.04780392981925
1596,6.219137989816631,85,84,0.3428010493314543,8,Pass,Low,90.94283280431962
1597,2.271172564504733,8,67,1.8222360720371737,34,Fail,High,55.26621241864072
1598,5.715949178095342,85,66,1.0708929400197276,18,Pass,Low,92.98468649868319
1599,3.5248335762630956,81,68,4.501820892795531,6,Pass,Low,94.00906996950627
